season,id,name,position,team,conference,averagePPA.all,averagePPA.pass,averagePPA.rush,averagePPA.firstDown,averagePPA.secondDown,averagePPA.thirdDown,averagePPA.standardDowns,averagePPA.passingDowns,totalPPA.all,totalPPA.pass,totalPPA.rush,totalPPA.firstDown,totalPPA.secondDown,totalPPA.thirdDown,totalPPA.standardDowns,totalPPA.passingDowns
2018,559516,Anthony Cooper,QB,Southeast Missouri State,,0.099,-0.033,0.549,-0.067,-0.251,0.786,-0.17,0.254,2.188,-0.558,2.746,-0.403,-1.755,6.288,-1.362,3.551
2018,559556,Will Grier,QB,West Virginia,B12,0.365,0.381,0.118,0.213,0.394,0.599,0.343,0.402,141.566,138.725,2.841,34.65,50.826,52.086,83.645,57.92
2018,559580,Jacob August,TE,South Carolina,SEC,1.128,1.128,,0.44,-0.373,2.394,0.641,1.736,10.149,10.149,0.0,1.319,-0.747,9.577,3.206,6.943
2018,559623,Dorian Hendrix,TE,Bowling Green,MAC,0.949,0.701,3.428,1.31,0.29,0.979,1.681,0.338,10.435,7.007,3.428,2.62,1.45,2.937,8.407,2.028
2018,559629,Jared Cornelius,WR,Arkansas,SEC,0.586,0.586,,-0.322,1.397,1.592,0.225,1.671,7.036,7.036,0.0,-1.932,4.192,4.775,2.022,5.014
2018,559630,Rafe Peavey,QB,Florida Atlantic,CUSA,-0.092,-0.148,0.255,-0.464,0.764,-0.525,-0.132,-0.031,-3.954,-5.481,1.527,-10.198,6.108,-5.78,-3.428,-0.526
2018,559654,Aeris Williams,RB,Mississippi State,SEC,0.386,1.016,0.312,0.299,0.351,0.615,0.374,0.419,36.704,10.164,26.54,11.664,12.971,10.461,25.82,10.885
2018,559656,Dontavian Lee,RB,Mississippi State,SEC,-0.074,,-0.074,-0.091,-0.395,0.826,-0.094,-0.001,-1.415,0.0,-1.415,-0.732,-3.16,2.477,-1.41,-0.005
2018,559668,Jesse Jackson,WR,Mississippi State,SEC,0.579,0.579,,1.019,-0.957,0.574,0.672,0.33,6.364,6.364,0.0,7.131,-1.914,1.147,5.376,0.989
2018,559678,Ravian Pierce,TE,Syracuse,ACC,0.005,0.158,-2.905,-0.458,0.339,-0.396,0.111,-0.191,0.101,3.006,-2.905,-3.207,2.372,-1.981,1.44,-1.339
2018,559716,Jalen Hurd,RB,Baylor,B12,0.551,0.722,0.199,0.309,0.475,1.129,0.385,1.011,81.028,71.497,9.532,21.964,19.935,33.875,41.617,39.411
2018,559719,Vic Wharton III,WR,California,PAC,0.234,0.283,-0.88,0.069,0.225,0.475,0.1,0.496,16.595,19.235,-2.64,2.272,5.177,6.648,4.699,11.896
2018,559733,Neiko Creamer,WR,Eastern Kentucky,,-0.514,-0.514,,,-0.514,,,-0.514,-0.514,-0.514,0.0,0.0,-0.514,0.0,0.0,-0.514
2018,559747,Daniel Helm,TE,Duke,ACC,0.437,0.437,,0.273,1.068,0.627,0.354,0.54,16.611,16.611,0.0,4.1,8.548,8.157,7.437,9.174
2018,3115915,Mike Dudek,WR,Illinois,B1G,0.63,0.678,0.343,-0.18,0.414,3.112,0.25,1.136,4.409,4.066,0.343,-0.36,1.657,3.112,1.001,3.408
2018,3115918,Austin Roberts,TE,Illinois,B1G,0.262,0.262,,-0.055,,0.579,0.262,,0.524,0.524,0.0,-0.055,0.0,0.579,0.524,0.0
2018,3115963,Drake Harris,WR,Western Michigan,MAC,0.206,0.206,,0.255,0.261,-0.085,0.324,-0.071,9.698,9.698,0.0,6.111,4.183,-0.596,10.692,-0.994
2018,3115966,Wilton Speight,QB,UCLA,PAC,0.27,0.256,0.39,0.146,0.22,0.481,0.13,0.492,66.248,55.724,10.524,15.451,13.856,33.162,19.524,46.724
2018,3115967,Jared Wangler,FB,Michigan,B1G,1.015,1.015,,1.789,-0.534,,1.789,-0.534,3.044,3.044,0.0,3.578,-0.534,0.0,3.578,-0.534
2018,3115970,Joe Hewlett,RB,Michigan,B1G,1.414,,1.414,,,1.414,1.414,,1.414,0.0,1.414,0.0,0.0,1.414,1.414,0.0
2018,3115978,Maurice Ways,WR,California,PAC,0.446,0.446,,0.366,0.285,0.531,0.405,0.527,22.724,22.724,0.0,9.15,3.416,6.907,13.77,8.954
2018,3115981,Ian Bunting,TE,California,PAC,0.66,0.66,,0.679,0.006,1.205,0.827,0.522,14.531,14.531,0.0,4.751,0.046,7.227,8.268,6.263
2018,3116074,Rodney Smith,RB,Minnesota,B1G,0.164,1.182,0.041,0.172,-0.137,1.904,0.097,0.283,4.582,3.547,1.034,2.414,-1.64,3.808,1.754,2.827
2018,3116087,AJ Bush,QB,Illinois,B1G,0.177,0.037,0.435,-0.086,0.118,0.556,0.126,0.28,62.377,8.493,53.885,-10.852,14.219,53.958,29.658,32.72
2018,3116120,Bryan Reimers,WR,Nebraska,B1G,0.442,0.442,,0.79,-0.159,0.347,0.358,1.03,3.535,3.535,0.0,3.159,-0.318,0.694,2.505,1.03
2018,3116121,Austin Rose,RB,Nebraska,B1G,0.487,,0.487,0.487,,,0.487,,0.487,0.0,0.487,0.487,0.0,0.0,0.487,0.0
2018,3116127,Mikale Wilbon,RB,Nebraska,B1G,-0.388,,-0.388,-0.436,-0.097,-0.581,-0.485,-0.097,-1.551,0.0,-1.551,-0.872,-0.097,-0.581,-1.454,-0.097
2018,3116144,Clayton Thorson,QB,Northwestern,B1G,0.159,0.138,0.42,-0.07,0.284,0.449,0.032,0.352,89.947,71.89,18.056,-14.992,51.185,67.401,10.836,79.111
2018,3116145,Solomon Vault,WR,Northwestern,B1G,-0.481,-0.429,-0.499,-0.439,-0.58,-0.416,-0.455,-0.522,-28.392,-6.442,-21.951,-10.967,-11.596,-5.829,-16.383,-12.01
2018,3116150,Mark Allen,RB,Penn State,B1G,0.392,0.447,0.383,0.091,0.398,0.934,0.323,0.696,10.591,1.788,8.803,1.005,3.982,5.603,7.11,3.481
2018,3116172,Trace McSorley,QB,Penn State,B1G,0.173,0.105,0.352,0.086,0.173,0.354,0.138,0.234,91.631,40.218,51.413,19.956,28.435,44.938,46.186,45.445
2018,3116181,Johnathan Thomas,RB,Penn State,B1G,1.173,,1.173,1.209,1.506,,1.04,1.506,8.213,0.0,8.213,3.628,3.012,0.0,5.201,3.012
2018,3116182,DeAndre Thompkins,WR,Penn State,B1G,0.16,0.16,,0.179,0.305,-0.322,0.134,0.224,7.193,7.193,0.0,3.935,5.193,-1.934,4.28,2.913
2018,3116188,David Blough,QB,Purdue,B1G,0.285,0.282,0.319,0.272,0.192,0.422,0.163,0.451,152.394,136.132,16.262,57.178,35.145,54.387,49.957,102.437
2018,3116195,Cole Herdman,TE,Purdue,B1G,0.539,0.539,,0.514,-0.038,0.995,0.375,0.813,12.94,12.94,0.0,6.167,-0.192,6.965,5.621,7.319
2018,3116199,D.J. Knox,RB,Purdue,B1G,0.101,0.111,0.099,0.108,-0.203,0.802,0.078,0.219,18.88,3.338,15.542,10.383,-11.759,23.255,12.306,6.574
2018,3116379,Justice Hansen,QB,Arkansas State,SBC,0.363,0.4,0.22,0.245,0.269,0.704,0.24,0.573,172.093,150.794,21.299,48.11,37.08,88.746,71.79,100.303
2018,3116384,Carson Meier,FB,Oklahoma,B12,0.86,0.86,,0.701,1.288,1.484,1.036,0.242,23.213,23.213,0.0,11.222,10.301,2.969,21.763,1.45
2018,3116417,Foster Sawyer,QB,Stephen F. Austin,,0.147,0.147,,-0.366,-0.08,0.371,-0.366,0.303,4.396,4.396,0.0,-2.564,-0.797,4.452,-2.564,6.96
2018,3116420,Grayson Muehlstein,QB,TCU,B12,-0.027,0.061,-0.207,-0.26,0.172,0.08,-0.137,0.121,-2.599,4.032,-6.631,-8.071,6.017,2.469,-7.672,5.074
2018,3116559,Johnathan Lloyd,WR,Duke,ACC,0.301,0.318,-0.379,0.648,-0.057,0.192,0.335,0.245,24.67,25.428,-0.758,23.324,-1.721,3.068,17.072,7.598
2018,3116560,Nicodem Pierre,RB,Duke,ACC,0.78,,0.78,-0.258,1.708,1.111,0.78,,5.461,0.0,5.461,-0.774,5.124,1.111,5.461,0.0
2018,3116573,Davis Koppenhaver,TE,Duke,ACC,1.084,1.084,,1.038,0.614,1.567,1.289,0.057,19.506,19.506,0.0,8.304,3.684,4.701,19.336,0.17
2018,3116574,Chris Taylor,WR,Duke,ACC,0.289,0.364,-3.605,-0.172,0.194,1.975,0.119,0.762,15.315,18.92,-3.605,-5.173,2.717,17.771,4.646,10.67
2018,3116575,Trevon Lee,WR,Duke,ACC,0.49,0.49,,0.49,,,0.49,,0.979,0.979,0.0,0.979,0.0,0.0,0.979,0.0
2018,3116619,CJ Leggett,RB,Alabama State,,-0.282,-0.161,-0.322,0.074,-0.52,-0.161,-0.322,-0.161,-1.127,-0.161,-0.966,0.074,-1.04,-0.161,-0.966,-0.161
2018,3116648,LJ Scott,RB,Eastern Kentucky,,-0.078,-0.347,-0.044,-0.476,0.118,0.139,-0.141,0.085,-1.399,-0.694,-0.705,-4.765,0.472,0.417,-1.827,0.427
2018,3116661,Micky Crum,TE,Louisville,ACC,0.189,0.308,-3.387,0.172,0.336,0.341,0.227,0.08,5.854,9.241,-3.387,3.269,2.689,1.022,5.213,0.641
2018,3116684,Thomas Jackson,WR,North Carolina,ACC,0.149,0.23,-0.821,-0.213,0.433,0.171,0.082,0.226,3.865,5.508,-1.643,-1.065,4.761,1.538,1.151,2.715
2018,3116715,Jalan McClendon,QB,Baylor,B12,0.187,0.103,0.478,0.36,0.109,0.289,0.241,0.113,23.369,9.991,13.378,19.459,3.935,8.944,17.38,5.989
2018,3116745,Stephen Louis,WR,NC State,ACC,0.742,0.626,1.178,0.106,1.316,1.141,0.377,1.532,14.095,9.383,4.712,0.847,5.264,7.985,4.904,9.191
2018,3116772,Andrew Ford,QB,Massachusetts,Ind,0.229,0.255,-0.458,0.286,-0.119,0.474,0.178,0.325,44.003,47.207,-3.203,24.622,-5.582,24.172,22.257,21.746
2018,3117145,Jordan Mathis,WR,Western Carolina,,1.45,1.45,,1.801,1.099,,1.801,1.099,2.9,2.9,0.0,1.801,1.099,0.0,1.801,1.099
2018,3117245,Keller Chryst,QB,Tennessee,SEC,0.381,0.401,0.128,0.677,-0.118,0.514,0.304,0.446,20.981,20.469,0.511,10.839,-2.233,9.767,7.607,13.374
2018,3117919,Jake Powell,TE,Monmouth,,0.931,0.931,,0.931,,,0.931,,0.931,0.931,0.0,0.931,0.0,0.0,0.931,0.0
2018,3118446,Tylor Petkovich,TE,Illinois State,,2.659,2.659,,2.659,,,2.659,,2.659,2.659,0.0,2.659,0.0,0.0,2.659,0.0
2018,3119148,James Holland,RB,Colgate,,0.664,0.428,0.703,0.524,1.137,0.498,0.532,1.087,13.94,1.283,12.657,5.764,5.685,2.491,8.506,5.433
2018,3119249,Blaise Bell,WR,Holy Cross,,-0.166,-0.166,,-0.104,-0.094,-0.233,-0.132,-0.186,-1.327,-1.327,0.0,-0.208,-0.188,-0.931,-0.396,-0.931
2018,3119285,Zach Eagle,WR,Eastern Washington,,1.414,1.414,,1.994,1.259,1.299,2.025,0.498,7.07,7.07,0.0,1.994,3.777,1.299,6.074,0.996
2018,3119317,Nsimba Webster,WR,Eastern Washington,,1.189,1.189,,-0.586,2.076,,-0.348,4.262,3.566,3.566,0.0,-0.586,4.152,0.0,-0.696,4.262
2018,3119415,Sasha Kelsey,WR,Lehigh,,-0.049,0.378,-1.757,-0.15,-0.841,1.045,-0.049,,-0.246,1.512,-1.757,-0.45,-0.841,1.045,-0.246,0.0
2018,3119418,Gatlin Casey,WR,Middle Tennessee,CUSA,0.369,0.369,,0.142,0.505,0.636,-0.066,1.002,21.752,21.752,0.0,3.123,9.092,11.444,-2.295,24.047
2018,3119443,Luke Fiedler,TE,North Dakota,INDAA,0.263,0.263,,,,0.263,,0.263,0.263,0.263,0.0,0.0,0.0,0.263,0.0,0.263
2018,3119471,Emmanuel Butler,WR,Northern Arizona,,1.395,1.395,,1.277,2.101,,1.395,,9.764,9.764,0.0,7.663,2.101,0.0,9.764,0.0
2018,3119823,Kyle Buss,WR,UConn,AAC,0.696,0.741,-1.378,0.783,0.416,0.935,0.652,0.782,32.728,34.106,-1.378,14.882,6.242,10.286,20.21,12.518
2018,3119840,Collier Smith,TE,South Alabama,SBC,0.737,0.737,,1.625,2.495,-0.586,0.452,1.022,2.948,2.948,0.0,1.625,2.495,-1.172,0.904,2.044
2018,3119974,Dorland Fields,RB,Incarnate Word,,-0.513,,-0.513,-0.558,-0.163,-0.771,-0.558,-0.467,-2.05,0.0,-2.05,-1.116,-0.163,-0.771,-1.116,-0.934
2018,3119988,Kody Edwards,WR,Incarnate Word,,0.323,0.58,-0.449,,-0.789,1.435,-0.23,1.981,1.29,1.739,-0.449,0.0,-1.579,2.869,-0.69,1.981
2018,3120056,Mark Quattlebaum,WR,Charlotte,CUSA,0.272,0.31,-0.79,0.733,0.314,0.561,0.626,-0.016,7.888,8.678,-0.79,5.866,2.514,5.613,8.14,-0.252
2018,3120056,Mark Quattlebaum,WR,Charlotte,,0.272,0.31,-0.79,0.733,0.314,0.561,0.626,-0.016,7.888,8.678,-0.79,5.866,2.514,5.613,8.14,-0.252
2018,3120074,Workpeh Kofa,WR,Charlotte,CUSA,0.235,0.266,-1.157,0.088,0.579,0.284,0.145,0.406,10.825,11.982,-1.157,2.287,6.948,1.987,4.335,6.49
2018,3120074,Workpeh Kofa,WR,Charlotte,,0.235,0.266,-1.157,0.088,0.579,0.284,0.145,0.406,10.825,11.982,-1.157,2.287,6.948,1.987,4.335,6.49
2018,3120160,Jake Ingraffia,WR,SE Louisiana,,1.148,1.148,,0.957,1.53,,0.957,1.53,3.443,3.443,0.0,1.913,1.53,0.0,1.913,1.53
2018,3120349,Jalen Greene,WR,Utah State,MWC,1.028,1.028,,0.126,1.134,2.063,0.436,1.802,61.662,61.662,0.0,2.774,23.817,35.071,14.81,46.852
2018,3120540,Drew Belcher,QB,Maine,,0.327,0.327,,1.55,-0.887,0.582,1.224,-0.867,2.292,2.292,0.0,3.099,-1.773,1.165,4.894,-2.602
2018,3120558,Micah Wright,WR,Maine,,0.394,0.394,,0.816,0.403,-0.181,0.233,0.556,4.734,4.734,0.0,3.263,2.014,-0.543,1.397,3.337
2018,3120656,Eli Dunne,QB,Northern Iowa,,0.005,0.13,-3.496,-0.141,0.239,0.188,0.053,-0.101,0.154,3.65,-3.496,-1.697,2.154,1.315,1.064,-0.91
2018,3120670,Elias Nissen,TE,Northern Iowa,,0.65,0.65,,-0.052,1.351,,0.65,,2.599,2.599,0.0,-0.104,2.703,0.0,2.599,0.0
2018,3120678,Marcus Weymiller,RB,Northern Iowa,,-0.419,-0.829,-0.215,-0.126,-0.303,-0.829,-0.215,-0.829,-1.258,-0.829,-0.429,-0.126,-0.303,-0.829,-0.429,-0.829
2018,3120698,Trevon Bryant,RB,New Hampshire,,-0.304,,-0.304,,-0.304,,-0.12,-0.428,-1.522,0.0,-1.522,0.0,-1.522,0.0,-0.239,-1.283
2018,3120708,Neil O'Connor,WR,New Hampshire,,0.323,0.323,,0.983,0.021,-0.965,0.436,0.021,3.549,3.549,0.0,5.901,0.064,-0.965,3.485,0.064
2018,3120709,Kieran Presley,WR,New Hampshire,,-0.508,-0.508,,,-0.508,,-0.995,-0.022,-1.017,-1.017,0.0,0.0,-1.017,0.0,-0.995,-0.022
2018,3120722,Caleb Drake,WR,Richmond,,0.68,0.68,,-0.998,,2.357,-0.998,2.357,1.359,1.359,0.0,-0.998,0.0,2.357,-0.998,2.357
2018,3120728,Gordon Collins,RB,Richmond,,0.11,,0.11,0.11,,,0.11,,0.441,0.0,0.441,0.441,0.0,0.0,0.441,0.0
2018,3120809,Joe Carbone,QB,Stony Brook,,-0.696,-0.629,-1.306,-0.769,-1.558,-0.071,-0.858,-0.642,-13.925,-11.314,-2.611,-2.306,-10.908,-0.711,-4.289,-9.636
2018,3120828,Donavin Washington,WR,Stony Brook,,0.791,0.791,,,,0.791,-0.292,1.333,2.374,2.374,0.0,0.0,0.0,2.374,-0.292,2.666
2018,3120829,Julius Wingate,WR,Stony Brook,,-0.455,-0.455,,,-0.965,0.056,-0.965,0.056,-0.909,-0.909,0.0,0.0,-0.965,0.056,-0.965,0.056
2018,3120838,Sam Gallahan,WR,Towson,,2.018,2.018,,0.931,1.667,2.738,0.931,2.381,8.073,8.073,0.0,0.931,1.667,5.475,0.931,7.142
2018,3120851,Zach Bednarczyk,QB,Villanova,,0.413,0.414,0.401,0.435,-0.328,0.712,0.52,0.279,17.776,16.974,0.802,6.522,-4.59,8.545,12.472,5.304
2018,3120852,Ryan Bell,TE,Villanova,,0.809,0.809,,0.759,0.236,1.812,0.75,0.879,8.894,8.894,0.0,2.278,1.181,5.436,4.499,4.395
2018,3120857,Matt Gudzak,RB,Villanova,,-0.07,,-0.07,-0.14,0.035,,-0.248,0.643,-0.35,0.0,-0.35,-0.421,0.071,0.0,-0.993,0.643
2018,3120878,DeVonte Dedmon,WR,William & Mary,,0.829,0.829,,1.211,-0.56,0.53,1.124,0.238,7.46,7.46,0.0,4.845,-1.12,1.061,6.746,0.714
2018,3120961,Jaelin Ratliff,WR,Sacramento State,,1.053,1.053,,,-0.37,2.475,-0.37,2.475,2.105,2.105,0.0,0.0,-0.37,2.475,-0.37,2.475
2018,3120980,Keelan Doss,WR,UC Davis,,0.029,0.029,,-0.127,0.553,-0.576,-0.331,0.408,1.138,1.138,0.0,-1.912,7.186,-5.185,-6.618,7.757
2018,3120985,Mitchell Layton,RB,UC Davis,,-0.277,-0.258,-0.282,-0.247,-0.407,-0.162,-0.247,-0.285,-1.385,-0.258,-1.127,-0.247,-0.813,-0.325,-0.247,-1.138
2018,3121162,B.J. Farrow,WR,Liberty,Ind,0.313,0.313,,0.408,0.262,0.304,0.276,0.361,25.675,25.675,0.0,8.578,9.415,6.989,12.684,12.991
2018,3121225,Reggie White Jr.,WR,Monmouth,,0.529,0.529,,0.123,-0.184,2.089,0.105,1.485,6.882,6.882,0.0,0.984,-0.369,6.267,0.942,5.939
2018,3121233,Vinny Grasso,WR,Monmouth,,0.22,-0.193,0.633,0.592,-1.121,0.073,0.592,-0.524,1.32,-0.579,1.899,2.367,-1.121,0.073,2.367,-1.047
2018,3121338,Darrell James,WR,Southern Illinois,,0.129,0.209,-0.594,-0.201,1.328,0.39,0.017,0.39,1.291,1.884,-0.594,-1.208,1.328,1.171,0.12,1.171
2018,3121350,Sam Straub,QB,Southern Illinois,,0.196,0.205,0.154,-0.13,-0.266,1.107,-0.149,0.866,10.95,9.411,1.539,-3.13,-4.791,13.28,-5.498,16.448
2018,3121378,Matt Sokol,TE,Michigan State,B1G,-0.047,-0.047,,0.217,-0.398,0.114,0.115,-0.302,-0.847,-0.847,0.0,1.956,-0.795,0.681,1.265,-2.112
2018,3121410,Parris Campbell,WR,Ohio State,B1G,0.604,0.622,0.412,0.367,0.618,1.105,0.334,1.105,70.691,66.575,4.116,19.438,24.739,26.513,25.38,45.311
2018,3121413,Johnnie Dixon,WR,Ohio State,B1G,0.955,0.955,,0.787,1.34,0.78,0.945,0.972,49.671,49.671,0.0,18.09,21.442,10.138,30.237,19.433
2018,3121422,Terry McLaurin,WR,Ohio State,B1G,1.725,1.725,,1.463,1.267,2.176,1.393,2.041,74.168,74.168,0.0,24.87,13.933,30.46,29.257,44.91
2018,3121540,Taiwan Deal,RB,Wisconsin,B1G,0.385,0.171,0.39,0.44,0.303,0.379,0.389,0.051,31.174,0.342,30.832,19.358,8.785,3.031,31.122,0.051
2018,3121549,D.J. Gillins,QB,UTSA,CUSA,-0.149,-0.25,0.158,-0.481,-0.269,0.573,-0.481,0.296,-13.251,-16.728,3.477,-17.33,-7.264,13.746,-24.513,11.263
2018,3121556,Zander Neuville,TE,Wisconsin,B1G,-0.107,-0.107,,,-0.107,,,-0.107,-0.107,-0.107,0.0,0.0,-0.107,0.0,0.0,-0.107
2018,3121560,George Rushing,WR,Buffalo,MAC,0.324,0.332,0.068,0.197,0.349,0.322,0.208,0.579,10.366,10.298,0.068,2.559,3.494,2.257,4.579,5.786
2018,3121627,Isaiah LeSure,WR,Western Illinois,,-1.46,0.35,-3.27,,-1.46,,,-1.46,-2.92,0.35,-3.27,0.0,-2.92,0.0,0.0,-2.92
2018,3121628,Sean McGuire,QB,Western Illinois,,0.053,0.118,-1.182,0.255,-0.157,0.306,0.383,-0.246,2.108,4.472,-2.365,3.823,-2.04,3.366,7.268,-5.16
2018,3121647,Treon Harris,QB,Tennessee State,,0.908,0.908,,0.176,1.158,2.856,0.757,2.272,9.083,9.083,0.0,1.054,2.316,5.713,6.811,2.272
2018,3121650,C'yontai Lewis,TE,Florida,SEC,1.029,1.029,,1.066,0.578,1.321,0.782,1.689,11.322,11.322,0.0,4.265,2.313,2.642,6.254,5.068
2018,3121659,Moral Stephens,TE,Florida,SEC,1.157,1.157,,1.22,1.212,0.945,0.945,2.855,10.415,10.415,0.0,6.101,2.424,1.89,7.561,2.855
2018,3122103,Kendall Blanton,TE,Missouri,SEC,0.41,0.41,,0.492,-0.004,0.951,0.522,0.116,11.895,11.895,0.0,5.415,-0.056,3.803,10.966,0.929
2018,3122105,Nate Brown,WR,Missouri,SEC,0.342,0.342,,0.042,1.015,0.151,-0.004,0.842,7.527,7.527,0.0,0.377,6.092,1.057,-0.056,7.582
2018,3122114,Trevon Walters,RB,Alabama A&M,,-0.298,-0.354,-0.132,,-0.305,-0.291,-0.132,-0.354,-1.192,-1.061,-0.132,0.0,-0.61,-0.582,-0.132,-1.061
